,num__int.rate,num__installment,num__log.annual.inc,num__loan_income_ratio,num__dti,num__days.with.cr.line,num__revol.bal,num__revol.util,num__fico,num__inq.last.6mths,num__delinq.2yrs,num__pub.rec,num__credit.policy,cat__purpose_all_other,cat__purpose_credit_card,cat__purpose_debt_consolidation,cat__purpose_educational,cat__purpose_home_improvement,cat__purpose_major_purchase,cat__purpose_small_business
5187,1.1430288837821145,-1.0662321112539672,0.0011715288186213973,-1.0712175079619863,1.582013858278255,-0.1136153270629817,0.11097379304098627,1.784073114765393,-0.7673290658515667,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
910,1.4306355212799096,0.8389089268005592,1.038907873174876,-0.27345808202629013,1.130566139453322,0.6758014549679097,0.46772630725422615,0.9616568392359077,-0.8997392118484746,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,1.0,0.0,0.0,0.0
315,-1.8002702116498728,-0.48770584111536613,0.11354244990341636,-0.5549952352824299,-1.5883141542439376,1.0585655980884718,-0.3970808989395292,-1.581613659880484,2.5429245840711325,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,-0.4145291400695847,-0.19220100380637997,-1.0989518456186995,1.131970912645022,1.7480301161687144,1.3695479667673078,-0.22679133534686563,-0.6347982838507404,0.4243622481206051,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5403,-1.6844805264234877,-0.7837408616261792,2.074491945420142,-1.3343068386743808,-1.471811517127826,1.871904100786966,0.01228486551741295,-0.3721779605724173,1.3512332700989609,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6852,-0.02607342189074352,0.8713946975306615,-0.34060100518896913,1.465819059100624,-1.6203523794508685,0.1495568251584843,0.009783533252990584,1.3037543656116177,0.15954195612678915,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4020,0.3399713894700869,0.41712409051105687,0.46608899971652745,-0.057997057037180985,0.8145527362758684,-0.005568888714309206,-0.1993903773593297,0.5884595377351327,-0.37009862786084274,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1980,0.3399713894700869,-0.5594733672535298,0.7558114816901116,-0.9244555239953022,-0.7611454307195438,-0.5083071056395096,-0.4801080755801852,-1.363915234005032,-0.6349189198546586,0.6617088177213922,-0.29982884762577144,7.352063951577851,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2902,-0.01486796848173869,0.0696131009501709,-0.7643386002178736,1.0593941782459557,-0.4509571593978962,-0.41262022296909856,-0.20427934496706435,0.18761799167874485,0.15954195612678915,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4900,-0.4145291400695847,-1.2594115906104209,-1.5205681763435892,-0.8332594385920334,-0.6708558869545572,-0.9508589379901609,-0.4358515490380758,-1.1047504412961606,0.2919521021236971,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8604,0.7209568053762584,-1.0406387221476106,-0.8601740275901519,-0.6947540771469174,1.4800740508016572,-1.1661544239985857,-0.2618952597396113,2.046693438043716,-1.4293797958361065,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3081,-0.4854970116599498,0.5136656317163902,-0.14885962633253033,0.7329944943046859,-1.0101698175552327,0.8911135534152523,-0.10081514675686651,-0.1959459015303847,1.2188231241020528,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8029,-0.14559825825346412,-1.3763410858496317,-0.46738557259607644,-1.33190008604511,-1.3407460503722002,-0.5561505469747151,-0.48809528428817023,-1.619624496144452,-1.4293797958361065,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6854,0.8815683042386637,-0.4560394444244505,1.3089818163836497,-1.0570200193404025,-1.0392954768342608,-1.3096681355652848,-0.3192553564396606,1.1551665511251983,-0.7673290658515667,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5193,-0.4145291400695847,-0.7455676710946643,-0.18341057771838074,-0.649486022246667,0.1286434602547602,1.8240606594517603,-0.14930688361032735,1.0376785117638434,0.689182540114421,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4824,-1.2362623900632868,0.7609237976591565,1.1446581600243169,-0.3928123654323566,-0.9300742545379059,1.285821944430698,0.06239678349669284,-1.3051712143243546,2.145694146080409,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7946,0.9151846644656781,1.4586448912629548,1.2424937033290167,-0.12970449839965395,1.9839479563288411,0.5318890480567507,3.229765611782068,1.4696198329452959,-0.37009862786084274,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2245,0.9301252690110187,0.12851163482581632,0.4446105149779401,-0.2613201615830526,-0.7334760544044673,0.06581419038295684,-0.37232339436780326,1.1966329179586177,-0.6349189198546586,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7167,-1.6321884105147977,0.27310705350579656,2.074491945420142,-1.0339735080044654,-1.3989973689302562,0.4007348921683134,1.0617642958242604,-0.7419197315037407,1.483643416095869,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460,0.8404816417389779,-1.1959824002828028,-2.8047542057012214,0.38507306680546227,0.17087566620935088,-1.4651759323436204,-0.38446054069630725,1.5283638526259729,-1.8266102338268304,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,0.10465686788098139,-1.2457714227816092,-0.5780953821051985,-1.1275735723560592,-0.10581809694141477,0.24524370782889537,-0.4171484055154631,0.3396613367346163,-0.7673290658515667,0.6617088177213922,-0.29982884762577144,3.557673947739141,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6567,0.7508380144669383,1.9362435591629292,1.8097921024100523,-0.38721011643156417,-1.8096691647645504,0.25879934954053696,-0.4808471055674009,-1.591980251588839,-0.1052783358670268,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,-0.3323558150702142,-0.901586127850363,-0.022263877869776766,-0.894781183325591,0.5101895968100263,0.9150518865217729,-0.29270712536045046,0.042485707761776986,-0.6349189198546586,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7624,-0.47055640711460983,0.8305705909900136,0.4769835742925216,0.24538230007799658,-1.6407403409461883,1.1781908138654034,-0.3629718226064969,-1.2982601531854514,0.2919521021236971,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4194,0.10465686788098139,-0.7618587549326088,0.1981709606919466,-0.851825208619104,-0.0999929650856093,-0.47242452463810547,-0.4390634870594364,-0.4516551636698047,-0.6349189198546586,-0.2615385575642869,3.4631336921099547,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2673,-1.094326646882556,1.0045670781349232,0.20598659587160217,0.7257814659682001,-0.6227985491441611,-0.19734134939959122,0.703476873176034,1.3244875490283277,0.556772394117513,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5334,-0.02607342189074352,2.356052258063805,0.3646126532077266,1.612086249155381,-0.34027965413759,0.032705864353855224,-0.45893202402342764,-1.1185725635739672,2.013284000083501,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1163,0.23165200651637222,0.8954939339773249,0.0011715288186213973,0.9197829778674383,1.391240790000622,-0.5071110196061295,-0.3411420137533563,-1.3224488671716126,-0.23768848186393476,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2885,0.10465686788098139,-0.9715221120185802,1.3476096803546063,-1.2974192005258753,0.9689187304547169,2.6852259898504562,-0.02915766222722124,0.26018413363722886,-0.23768848186393476,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8211,2.043200307638851,0.19965258081636655,0.6098955794842021,-0.3358113321025541,1.9344343355544935,-0.8551554428808321,0.6944379679477806,1.1828107956808112,-1.4293797958361065,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7547,-2.188725929828714,-1.0198651803305867,0.47481048698176614,-1.1563723019390537,0.22621441883950386,1.0350591852042468,-0.33869752994948893,-1.0805617273099992,1.8808738540865928,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,-0.01486796848173869,-0.2836335068850207,0.08616814941145784,-0.3415764123456093,-0.13640003918439425,-0.998718991764284,-0.285345249718571,0.5815484765962297,-0.5025087738577507,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2639,1.0459149542374035,1.8080356212666804,0.5699200697706608,0.8455575850059068,0.39223067672996326,-0.07773274606157755,0.04161867116382069,1.1828107956808112,-0.7673290658515667,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4479,2.5698566178620874,-1.1821012400895248,-0.18341057771838074,-1.1456996401665602,0.6776621376644374,-0.2308151458953175,-0.171676752838741,1.784073114765393,-0.8997392118484746,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3133,-0.01486796848173869,1.6753452253913514,0.3646126532077266,1.0593941797060185,0.8495035274107022,2.0991604471291923,-0.3232063244482368,-1.2118718889491609,0.689182540114421,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5190,0.493112586059822,-1.1267693932079856,-0.7184557759003867,-0.9018480259143024,1.0592082742197033,-0.8073286139845443,-0.4139080432638251,-0.6589869978369017,-1.0321493578453826,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4065,-0.9785369616561711,-0.8399884794926914,0.19300857941482588,-0.9200997753693535,0.10243036690363508,-0.9747806586577636,-0.3742846662569526,-1.0045400547820635,0.556772394117513,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2688,1.2812294758265093,-0.3551600406587176,-0.31921688920424873,-0.08897291235834039,1.200467721722989,-0.8910712487600715,-0.33045450316900615,1.7426067479319733,-0.8997392118484746,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682,0.13453807697166129,-0.5671369244435688,-0.18341057771838074,-0.4466613768299238,-1.2723007510664843,0.5562260765077314,0.10440779584687757,0.028663585483970556,-1.1645595038422905,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7193,-0.6087569991590049,0.8178943926190687,-0.18161994934416253,1.1247822718443956,0.5174710116297834,-0.6159382362048045,-0.13662967690655037,0.32238368388735816,0.556772394117513,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3673,1.5202791485519502,1.8679945215459786,0.4899615907493008,1.0110779604933966,-0.11892464361697733,-0.6996808709803317,0.1940293939119198,1.5318193831954248,-0.8997392118484746,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1723,-0.25018249007084425,-0.4421582842311724,1.3728618565718569,-1.0698395333003115,0.9820252771302795,1.6326868941109383,0.42872826331345926,-0.5276768361977402,1.2188231241020528,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6982,0.10465686788098139,-0.3424356438148794,1.3089818163836497,-1.005366028485444,-0.7509514499718841,0.4964051623998067,0.20386417758794412,0.6541146185547134,0.2919521021236971,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
948,-0.69466547529471,-0.28483846870735385,0.02999940780689788,-0.3004431699295745,0.2611652099743374,-0.7953843660896605,-0.04911147188204511,0.03211911605342198,0.556772394117513,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1322,0.5790210621955281,-0.3944899945396722,-0.18341057771838074,-0.2504112742143713,1.1174595927777595,-0.3528159213000916,-0.22249927657495908,1.1171557148612306,-1.0321493578453826,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4689,-1.3669926798350116,0.6844810196503405,-0.5964615872957084,1.7047007053709775,1.759680379880326,-0.23320731796207778,-0.1959794697260265,-0.620976161572934,1.6160535620927767,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007,-1.0457696821102012,-0.7647024648333149,-0.546851702107486,-0.4520168912605657,0.35436731966722695,0.19738365405477207,-0.30899420930947336,-0.5587766113228049,0.4243622481206051,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5695,1.012298594010389,-0.7429167550855313,-1.253500990369715,0.19116548497158223,1.4174538833517472,-0.6877200106465303,-0.48027862096185037,-1.509047517922,-1.2969696498391985,0.6617088177213922,1.5816524222420916,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-0.7357521377943953,-0.7709200678365542,-0.39161692617545407,-0.5596937073603815,0.3893181108020605,-0.06575527328885838,-0.4855939520237479,-0.7972082206149664,-0.5025087738577507,-0.2615385575642869,5.344614961977817,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,-0.9785369616561711,-0.1439061339672664,0.24391060314625665,-0.33077242334235885,1.4305604300273098,0.9389569947504579,0.44478795342026195,0.9167349418330367,0.689182540114421,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3242,-0.25018249007084425,-0.39044132281663285,0.6808408489844521,-0.78205330536037,-1.7790872225215708,0.07777505071675822,-0.4445209392727215,-1.0563730133238378,1.2188231241020528,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8347,-0.9299799968838156,-1.148651499901556,-0.8019988342842275,-0.9041989339702996,-1.4557924045243607,0.005627805808407651,-0.41990555585238326,1.6976848505291025,-0.23768848186393476,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,1.8302966928677562,1.2190984809831207,0.197533002507575,0.9306177274889467,0.9470744859954456,-0.11359871462406393,1.0805811362679831,1.7771620536264896,-1.1645595038422905,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7522,-0.8851581832477958,0.6373911116335601,-0.6738301863912863,1.790611106534134,1.0795962357150228,-0.2806354515139057,-0.04865668419760468,0.47442702894322936,0.689182540114421,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6087,-1.3669926798350116,-0.6219385881232813,0.5820995513181142,-0.8986406494554305,1.4407544107749697,0.29308714916410095,-0.3836078137879814,-1.2671603780603866,0.821592686111329,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8090,-0.9748018105198359,-0.37578898705706143,0.4104954775252135,-0.6321700216401803,0.45048199528801924,0.1495568251584843,-0.37601854430388176,-0.10610210672464279,0.027131810129881168,1.1233325053642318,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4143,0.493112586059822,-0.5947064509385517,-0.46738557259607644,-0.2741683415496408,0.08204240540831542,-0.364776781633893,-0.19200007748717274,1.5387304443343282,-0.8997392118484746,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,0.5976968178772032,1.7514024156170216,0.9777938603189269,0.28373165067396106,1.5761887264224494,1.3340806935492815,0.5818495918184966,1.6251187085706187,0.027131810129881168,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6791,-0.02607342189074352,-1.0546162792866753,0.43296110438226837,-1.173232416047421,1.2354185128578226,0.29308714916410095,-0.049765229178428225,0.7163141688048424,-0.6349189198546586,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8421,0.9600064781016985,-0.2028528663158051,-0.9102928264965913,0.8199174391132561,1.9460845992661044,1.249939363429294,-0.346684738657474,0.7370473522215525,-0.6349189198546586,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6840,-0.2875340014341944,0.048984154551827176,0.11354244990341636,-0.04660958350079485,0.925230241536175,-0.19533126023837338,0.2661985145865606,0.6230148434296492,0.027131810129881168,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,-1.3669926798350116,0.29219364877155385,-0.546851702107486,1.0497182582712237,-0.48008281867692404,0.5801477971753342,-0.40785368221471185,-1.4226592536857094,2.2781042920773165,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3618,-0.9785369616561711,-1.0410725084036507,-0.6959901490433289,-0.7772588129330463,-1.790737486233182,-0.11359871462406393,-0.4739968660705169,-1.4779477427969354,0.556772394117513,-0.2615385575642869,-0.29982884762577144,3.557673947739141,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7478,-0.3323558150702142,2.4295549292261285,1.9475134448490192,-0.3297825906832379,-0.2266895829493808,-0.05140224088829673,-0.3298575943331781,-0.8974186071290635,0.4243622481206051,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1639,-0.175479467344144,-0.09985272974276581,0.7739366019143187,-0.6411034847989926,0.14611885582217712,1.4054471602076297,0.9804141487699785,-0.9976289936431604,-0.6349189198546586,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,0.4856422837871528,0.42806514385784195,-0.028175801786348837,0.4816242205871333,0.34417333891956714,-0.030271387631914285,-0.17775953811813178,0.41913853983200344,-1.1645595038422905,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6811,0.10465686788098139,-0.16501706509454347,-0.46738557259607644,0.3073003950956762,1.3606588477576427,-0.4724079121991879,-0.253623808728851,1.348676263014489,-0.1052783358670268,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7961,0.5603453065138531,-0.7153472285905484,-1.1846017344802418,0.17707291529785069,-1.6057895498113546,-1.6445722250313322,-0.4539293594945829,1.5767412805982959,-1.8266102338268304,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,-0.7469575912034007,0.4930848837909398,-0.6738301863912863,1.568942400543518,0.7257194754748333,-0.4911632058277276,-0.03848080975825006,-0.012802781349448972,0.556772394117513,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4177,0.8815683042386637,1.787213880976763,0.6838137253284624,0.6699944229158465,0.3674738663427895,0.3887574193955942,0.4485968002774505,1.4903530163620053,-0.37009862786084274,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4393,-1.2362623900632868,-1.1685574692065,-1.4631074949011758,-0.6314595933341299,0.6456239124575063,0.7240435916475753,-0.25947920016602155,-0.6106095698645791,1.6160535620927767,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,-0.175479467344144,-0.4987914898808314,0.7955095368433929,-0.9016557887114574,-1.527150269757979,-0.06575527328885838,-0.35902085459792066,1.718418033945812,0.556772394117513,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,-0.3398261173428844,-1.1158765383340938,0.7739366019143187,-1.2827301586072553,0.673293288772583,-0.23360601330653782,1.4990142301834564,0.14615162484532557,-0.7673290658515667,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7862,0.7956598281029587,-0.3767529565149281,-0.028175801786348837,-0.3500554436007932,-0.5427029861268341,-0.6279157089775235,-0.33488868309230035,0.6921254548186815,-1.6942000878299224,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7938,0.6798701428765727,-0.8806197921417659,-0.31921688920424873,-0.7382090081723998,0.1286434602547602,-1.1426480111143607,-0.37346036357890433,0.21526223623435795,-1.8266102338268304,2.96982725593559,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3403,-0.01486796848173869,0.0696131009501709,-0.5921017638968825,0.7977315899357892,-0.630079963963918,-0.7236192040868521,-0.2641123497012584,1.103333592583424,0.15954195612678915,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4518,-1.8114756650588781,-1.3864145666843368,0.34117724651932846,-1.424804068690837,-0.8703666530158987,0.9987612964194648,-0.24529550925753563,-1.1082059718656123,1.483643416095869,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9359,1.1430288837821145,-0.730626144497733,0.9055070691098265,-1.0789169572976736,-0.9257054056460519,0.11365763171816237,-0.33414965310508465,0.7197696993742944,-1.2969696498391985,1.5849561930070712,-0.29982884762577144,3.557673947739141,-2.050649419934636,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5203,-1.2362623900632868,-0.004757142724232041,0.7151028632467931,-0.5454785385867277,0.10388664986758644,1.0346272649819512,0.6289485413883585,0.25672860306777723,0.689182540114421,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8641,-1.4678417605160572,-1.232613239681731,-0.46738557259607644,-1.1374031962328457,-1.7965626180889878,-1.5967453960154356,-0.47942589405352454,-1.3431820505883223,0.4243622481206051,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1315,-0.24644733893450912,-0.7721732281317807,-0.18341057771838074,-0.679728919132146,1.13930383723703,0.4964051623998067,-0.15322942738862608,0.41568300926255175,-0.1052783358670268,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4459,-1.3669926798350116,-0.8352650291491455,-0.11965581962453808,-0.7820284583434831,-0.1043618139774634,-0.17340301629307084,-0.36220436838900366,-1.0805617273099992,0.689182540114421,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4179,-1.6844805264234877,-0.15176248504887863,0.1531243764382859,-0.26825372184762447,-1.5795764564602295,0.9868004360856635,-0.3573438250115466,-0.9838068713653539,2.145694146080409,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7461,-0.3323558150702142,0.36743146495803697,-0.8308266969851817,1.671811518737077,0.6106731213226729,-1.1182943702244625,-0.2558977471510532,0.6195593128601973,0.027131810129881168,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811,0.9338604201473533,-1.0366382488974646,-0.5880876226575464,-0.8202106096867117,-1.077158833896997,-1.1063501223295789,-0.42954136991646485,-1.180772113824096,-1.5617899418330146,-0.7231622452071265,7.22609623184568,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.13453807697166129,0.4018451746038722,-0.17470387934311626,0.6430490386942725,-0.36503646452476374,1.7104158738417297,-0.030948388734705432,0.8061579636105849,-1.0321493578453826,-0.7231622452071265,-0.29982884762577144,3.557673947739141,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,0.20550594856202692,0.08325326877898256,0.08063764204270582,0.01715770871425997,-0.7451263181160784,-0.1857459595324145,-0.28199119054582283,1.165533142833553,-1.2969696498391985,0.6617088177213922,-0.29982884762577144,7.352063951577851,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7363,1.012298594010389,-0.367161460409156,-0.6997052224437774,0.27627288373963266,-0.43348176383047926,-0.4126036105301809,-0.13586222268905715,0.9305570641108429,-1.2969696498391985,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,-0.01486796848173869,0.390759525838407,1.0094207321827486,-0.4950833126259277,-0.5645472305861051,0.8073875310786427,-0.340317711075308,-1.1876831749629995,-0.1052783358670268,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,1.0,0.0,0.0,0.0
